日期,物料编码,需求量,销售单价,周
2021-04-16,6004010256,1,1303.85929619082,120
2021-04-16,6004010256,4,1303.85929619082,120
2021-04-16,6004010256,1,1303.85929619082,120
2021-04-16,6004010256,2,1303.85929619082,120
2021-04-16,6004010256,1,1303.85929619082,120
2021-04-16,6004010255,1,1325.796,120
2021-04-16,6004010255,4,1334.56381484869,120
2021-04-16,6004010255,3,1325.796,120
2021-04-16,6004020785,1,6675.538,120
2021-04-16,6004020785,1,6675.538,120
2021-04-16,6004021055,8,1038.22517241379,120
2021-04-16,6004021055,12,1038.22517241379,120
2021-04-16,6004021057,1,1047.78655172414,120
2021-04-16,6004021057,1,1047.78655172414,120
2021-04-16,6004021061,1,1087.15,120
2021-04-16,6004021061,1,1087.15,120
2021-04-16,6004021158,1,3157.819,120
2021-04-16,6004020072,1,115.663112692688,120
2021-04-16,6004020141,2,218.522943402508,120
2021-04-16,6004020493,1,720.745187477825,120
2021-04-16,6004020505,1,825.746181457328,120
2021-04-16,6004020656,2,69.6635710066324,120
2021-04-16,6004020759,2,6917.98999611227,120
2021-04-16,6004020905,1,4424.97615968917,120
2021-04-16,6004021112,1,7291.19846153846,120
2021-04-17,6004020418,1,920.951,120
2021-04-17,6004020797,2,5360.25375,120
2021-04-17,6004020920,1,2333.406,120
2021-04-17,6004020976,1,6382.56666666667,120
2021-04-17,6004100008,2,1783.95714285714,120
2021-04-17,6004010249,1,903.520679033684,120
2021-04-17,6004010254,1,1129.29847286626,120
2021-04-17,6004020072,1,115.663112692688,120
2021-04-17,6004020141,2,218.522943402508,120
2021-04-17,6004020493,1,720.745187477825,120
2021-04-17,6004020505,1,825.746181457328,120
2021-04-17,6004020656,2,69.6635710066324,120
2021-04-17,6004020759,2,6917.98999611227,120
2021-04-17,6004020905,1,4424.97615968917,120
2021-04-17,6004021112,1,7291.19846153846,120
2021-04-17,6004020374,1,263.108832237807,120
2021-04-17,6004020374,1,263.108832237807,120
2021-04-17,6004020375,1,311.379835923048,120
2021-04-17,6004020375,1,311.379835923048,120
2021-04-17,6004020502,1,289.877794910858,120
2021-04-17,6004020502,1,289.877794910858,120
2021-04-17,6004020715,1,1024.96057414888,120
2021-04-17,6004020715,1,1024.96057414888,120
2021-04-17,6004010256,3,1324.99255813869,120
2021-04-17,6004010364,3,3132.77136745167,120
2021-04-17,6004020374,2,263.587025029431,120
2021-04-17,6004020375,1,312.292718014575,120
2021-04-17,6004020503,1,219.83592031186,120
2021-04-17,6004020503,1,219.83592031186,120
2021-04-17,6004020503,2,219.83592031186,120
2021-04-17,6004020503,1,219.83592031186,120
2021-04-17,6004020504,1,3664.59829482201,120
2021-04-17,6004020622,1,369.800759531833,120
2021-04-17,6004020622,1,369.800759531833,120
2021-04-19,6004010174,6,1310.2625,121
2021-04-19,6004020080,1,3705.804,121
2021-04-19,6004020656,10,69.7034615384615,121
2021-04-19,6004010255,2,1334.56381484869,121
2021-04-19,6004010255,7,1334.56381484869,121
2021-04-19,6004010255,1,1334.56381484869,121
2021-04-19,6004020919,1,2328.78,121
2021-04-19,6004020919,3,2328.78,121
2021-04-19,6004020979,1,6320.555,121
2021-04-19,6004021097,1,4609.9775,121
2021-04-19,6004021111,4,6578.84076923077,121
2021-04-19,6004021156,1,3371.76844770376,121
2021-04-19,6004010254,1,1129.29847286626,121
2021-04-19,6004010255,1,1352.44296698667,121
2021-04-19,6004010174,4,1310.2625,121
2021-04-19,6004020918,2,2318.37,121
2021-04-19,6004020969,1,6935.90857142857,121
2021-04-19,6004020969,1,6935.90857142857,121
2021-04-19,6004020810,1,6969.25303295098,121
2021-04-19,6004020810,1,6969.25303295098,121
2021-04-19,6004010217,4,942.95068160509,121
2021-04-19,6004010254,1,1129.29847286626,121
2021-04-20,6004021055,6,1038.22517241379,121
2021-04-20,6004021055,13,1038.22517241379,121
2021-04-20,6004021057,1,1047.78655172414,121
2021-04-20,6004021058,3,1003.05066666667,121
2021-04-20,6004021058,2,1003.05066666667,121
2021-04-20,6004021061,1,1087.15,121
2021-04-20,6004010364,1,3033.28,121
2021-04-20,6004020371,2,1063.37987226258,121
2021-04-20,6004020701,1,2942.92288308944,121
2021-04-20,6004020716,1,2171.71267967256,121
2021-04-20,6004020897,3,2278.31,121
2021-04-20,6004021156,6,3371.76844770376,121
2021-04-20,6004021158,1,3295.806,121
2021-04-20,6004020418,1,922.891174043585,121
2021-04-20,6004020703,1,2015.0756085921,121
2021-04-20,6004021091,1,4156.798,121
2021-04-20,6004021113,1,6544.81,121
2021-04-20,6004010254,1,1129.29847286626,121
2021-04-20,6004010254,1,1129.29847286626,121
2021-04-20,6004020890,1,3637.105,121
2021-04-20,6004021055,7,1038.22510638298,121
2021-04-20,6004021055,13,1038.22510638298,121
2021-04-20,6004021056,4,1014.5062,121
2021-04-20,6004021056,4,974.52,121
2021-04-20,6004021056,8,974.52,121
2021-04-20,6004021056,4,974.52,121
2021-04-20,6004100008,1,1783.95714285714,121
2021-04-20,6004010347,5,3829.36937504798,121
2021-04-20,6004010347,13,3824.317,121
2021-04-20,6004020768,2,6435.10078501062,121
2021-04-20,6004020768,2,6435.10078501062,121
2021-04-20,6004010252,10,258.252497165066,121
2021-04-20,6004021056,7,974.52,121
2021-04-20,6004021056,9,974.52,121
2021-04-20,6004021056,20,974.52,121
2021-04-20,6004021058,2,1003.05066666667,121
2021-04-20,6004021058,3,1003.05066666667,121
2021-04-21,6004021113,1,6758.67,121
2021-04-21,6004100008,2,1780.01634020067,121
2021-04-21,6004010357,10,1192.255,121
2021-04-21,6004010357,3,1192.255,121
2021-04-21,6004020374,2,261.941707317073,121
2021-04-21,6004020375,1,310.128095238095,121
2021-04-21,6004020503,7,218.881060606061,121
2021-04-21,6004020504,1,3664.60117647059,121
2021-04-21,6004020622,2,369.071333333333,121
2021-04-21,6004021056,4,994.101777777778,121
2021-04-21,6004010205,1,1082.22807499973,121
2021-04-21,6004010364,1,3132.77136745167,121
2021-04-21,6004010364,2,3132.77136745167,121
2021-04-21,6004020847,1,2232.90325713892,121
2021-04-21,6004020847,1,2232.90325713892,121
2021-04-21,6004020849,1,2955.99082146756,121
2021-04-21,6004020849,1,2955.99082146756,121
2021-04-21,6004020854,1,2871.52086236045,121
2021-04-21,6004020882,2,2298.2863394558,121
2021-04-21,6004020900,2,6327.63833463628,121
2021-04-21,6004020921,2,2398.6630671797,121
2021-04-21,6004020921,2,2398.6630671797,121
2021-04-21,6004020922,2,2381.60093448172,121
2021-04-21,6004021032,1,3372.51899717844,121
2021-04-21,6004021032,1,3372.51899717844,121
2021-04-21,6004100008,2,1780.01634020067,121
2021-04-21,6004020709,1,16556.6159759177,121
2021-04-21,6004010357,5,1192.255,121
2021-04-21,6004020969,2,6935.90857142857,121
2021-04-21,6004021056,2,994.101777777778,121
2021-04-21,6004021156,13,3371.76844770376,121
2021-04-21,6004010255,2,1334.56381484869,121
2021-04-21,6004010255,1,1334.56381484869,121
2021-04-21,6004010255,4,1322.166,121
2021-04-21,6004010174,1,1309.1185,121
2021-04-21,6004010312,2,3556.973073654,121
2021-04-21,6004010205,2,1082.22807499973,121
2021-04-21,6004010205,2,1082.22807499973,121
2021-04-21,6004010364,2,3132.77136745167,121
2021-04-21,6004010174,10,1309.1185,121
2021-04-22,6004021096,4,4559.78106148164,121
2021-04-22,6004021034,1,3961.578,121
2021-04-22,6004021034,1,3961.578,121
2021-04-22,6004020372,1,3311.37622287583,121
2021-04-22,6004020418,1,921.232128861084,121
2021-04-22,6004020848,1,3591.3605379776,121
2021-04-22,6004020849,1,2955.99082146756,121
2021-04-22,6004020853,1,3188.51951976785,121
2021-04-22,6004020859,2,2818.0768525429,121
2021-04-22,6004020859,1,2818.0768525429,121
2021-04-22,6004020905,1,4424.93833333333,121
2021-04-22,6004021156,1,3624.95571428571,121
2021-04-22,6004021156,2,3624.95571428571,121
2021-04-22,6004021156,1,3624.95571428571,121
2021-04-22,6004020810,1,7449.30928571429,121
2021-04-22,6004020374,2,263.587025029431,121
2021-04-22,6004020374,2,263.587025029431,121
2021-04-22,6004020375,1,312.292718014575,121
2021-04-22,6004020503,1,219.83592031186,121
2021-04-22,6004020503,2,219.83592031186,121
2021-04-22,6004020503,1,219.83592031186,121
2021-04-22,6004020503,2,219.83592031186,121
2021-04-22,6004020503,1,219.83592031186,121
2021-04-22,6004020503,1,219.83592031186,121
2021-04-22,6004020504,1,3664.59829482201,121
2021-04-22,6004020622,1,369.800759531833,121
2021-04-22,6004020622,1,369.800759531833,121
2021-04-22,6004020714,1,550.572331911014,121
2021-04-22,6004010229,5,1246.40530318028,121
2021-04-22,6004010229,15,1246.40530318028,121
2021-04-22,6004010229,10,1246.40530318028,121
2021-04-22,6004010280,5,1691.08591555914,121
2021-04-22,6004010289,2,417.024274675385,121
2021-04-22,6004010289,150,449.811604097748,121
2021-04-22,6004020417,2,557.934126182124,121
2021-04-22,6004020785,1,6675.54,121
2021-04-22,6004020887,2,2249.765,121
2021-04-22,6004020887,1,2249.765,121
2021-04-22,6004021091,1,4174.51527982059,121
2021-04-22,6004020418,1,922.891174043585,121
2021-04-22,6004020887,1,2249.765,121
2021-04-22,6004020905,1,4424.93833333333,121
2021-04-23,6004020853,1,3188.51951976785,121
2021-04-23,6004020855,1,2896.73309499917,121
2021-04-23,6004020855,1,2896.73309499917,121
2021-04-23,6004020890,1,3638.12284062781,121
2021-04-23,6004020890,1,3638.12284062781,121
2021-04-23,6004020918,3,2145.52555555556,121
2021-04-23,6004020918,2,2145.52555555556,121
2021-04-23,6004020918,2,2145.52555555556,121
2021-04-23,6004020920,1,2322.76181056294,121
2021-04-23,6004021061,2,1087.15,121
2021-04-23,6004100008,2,1780.01634020067,121
2021-04-23,6004100008,2,1780.01634020067,121
2021-04-23,6004020919,3,2332.35347523122,121
2021-04-23,6004010254,1,1129.29847286626,121
2021-04-23,6004010174,6,928.260282031041,121
2021-04-23,6004010203,1,1010.6735,121
2021-04-23,6004010215,5,647.610434782609,121
2021-04-23,6004020717,2,2274.2475,121
2021-04-23,6004010254,5,1129.29847286626,121
2021-04-25,6004010256,3,1303.85929619082,121
2021-04-25,6004010256,2,1303.85929619082,121
2021-04-25,6004021055,20,1038.22510638298,121
2021-04-25,6004021055,2,1038.22510638298,121
2021-04-25,6004021057,3,1047.78655172414,121
2021-04-25,6004021061,2,1087.15,121
2021-04-25,6004010256,1,1303.85929619082,121
2021-04-25,6004010257,2,1229.11342352524,121
2021-04-25,6004010364,17,3114.73634973292,121
2021-04-25,6004020662,1,8075.8079631796,121
2021-04-25,6004020768,2,6435.10078501062,121
2021-04-25,6004020768,2,6435.10078501062,121
2021-04-25,6004021156,27,3371.76844770376,121
2021-04-25,6004021156,9,3371.76844770376,121
2021-04-25,6004021158,2,3192.95929728129,121
2021-04-25,6004020375,1,308.924666666667,121
2021-04-25,6004020703,2,2015.0756085921,121
2021-04-25,6004020897,1,2292.846,121
2021-04-25,6004020897,3,2292.846,121
2021-04-25,6004021111,2,6566.09720701031,121
2021-04-26,6004020374,2,261.941707317073,122
2021-04-26,6004020786,2,6339.355,122
2021-04-26,6004020786,2,6339.355,122
2021-04-26,6004020976,1,6382.56666666667,122
2021-04-26,6004021061,2,1087.15,122
2021-04-26,6004021091,1,4156.798,122
2021-04-26,6004021097,2,4609.9775,122
2021-04-26,6004021113,2,6544.81,122
2021-04-26,6004010203,3,1010.6735,122
2021-04-26,6004020656,4,69.6635710066324,122
2021-04-26,6004020725,1,4895.93160442439,122
2021-04-26,6004020900,2,6327.63833463628,122
2021-04-26,6004020902,1,6328.19350373534,122
2021-04-26,6004020902,1,6328.19350373534,122
2021-04-26,6004021096,4,4559.78106148164,122
2021-04-26,6004021096,3,4559.78106148164,122
2021-04-26,6004021112,1,6914.0880290978,122
2021-04-26,6004021113,1,6702.61921788158,122
2021-04-26,6004021113,1,6702.61921788158,122
2021-04-26,6004021055,2,1038.22510638298,122
2021-04-26,6004021057,1,1047.78655172414,122
2021-04-26,6004010255,3,1322.166,122
2021-04-26,6004010255,4,1334.56381484869,122
2021-04-26,6004010256,2,1303.85929619082,122
2021-04-26,6004010256,1,1303.85929619082,122
2021-04-26,6004010256,1,1303.85929619082,122
2021-04-26,6004010364,2,3033.28,122
2021-04-26,6004010256,1,1303.85929619082,122
2021-04-26,6004010256,2,1303.85929619082,122
2021-04-26,6004010256,1,1303.85929619082,122
2021-04-26,6004021156,1,3371.76866666667,122
2021-04-26,6004010256,10,1303.85929619082,122
2021-04-26,6004010368,1,1685.69777777778,122
2021-04-26,6004020418,1,920.951,122
2021-04-26,6004020418,1,920.951,122
2021-04-26,6004020905,1,4424.93833333333,122
2021-04-26,6004020418,2,920.951,122
2021-04-27,6004010372,50,1884.866,122
2021-04-27,6004010372,49,1884.866,122
2021-04-27,6004010372,1,1884.866,122
2021-04-27,6004010372,50,1884.866,122
2021-04-27,6004010372,50,1884.866,122
2021-04-27,6004010372,50,1884.866,122
2021-04-27,6004020374,2,261.941707317073,122
2021-04-27,6004020502,9,285.134444444444,122
2021-04-27,6004020502,3,285.134444444444,122
2021-04-27,6004020503,1,218.881060606061,122
2021-04-27,6004020515,1,6105.38,122
2021-04-27,6004020622,2,369.071333333333,122
2021-04-27,6004020715,2,1024.96071428571,122
2021-04-27,6004020900,2,6327.67208333333,122
2021-04-27,6004010255,4,1334.56381484869,122
2021-04-27,6004010256,1,1303.85929619082,122
2021-04-27,6004010256,1,1303.85929619082,122
2021-04-27,6004010256,1,1303.85929619082,122
2021-04-27,6004010256,1,1303.85929619082,122
2021-04-27,6004021058,1,1003.05066666667,122
2021-04-28,6004020417,1,557.934126182124,122
2021-04-28,6004020417,1,557.934126182124,122
2021-04-28,6004020656,2,69.6635710066324,122
2021-04-28,6004020847,1,2232.90325713892,122
2021-04-28,6004020847,1,2232.90325713892,122
2021-04-28,6004020849,1,2955.99082146756,122
2021-04-28,6004020849,1,2955.99082146756,122
2021-04-28,6004020849,1,2955.99082146756,122
2021-04-28,6004020859,1,2816.05620205801,122
2021-04-28,6004020900,2,6327.63833463628,122
2021-04-28,6004020918,5,2312.88,122
2021-04-28,6004020918,1,2312.88,122
2021-04-28,6004020918,5,2312.88,122
2021-04-28,6004020919,1,2332.35347523122,122
2021-04-28,6004020920,1,2326.87400898298,122
2021-04-28,6004020920,2,2326.87400898298,122
2021-04-28,6004020921,3,2400.29,122
2021-04-28,6004020921,3,2400.29,122
2021-04-28,6004021032,1,3372.51899717844,122
2021-04-28,6004021032,1,3372.51899717844,122
2021-04-28,6004021156,5,3371.76844770376,122
2021-04-28,6004021156,4,3371.76844770376,122
2021-04-28,6004100008,1,1780.01634020067,122
2021-04-28,6004100008,1,1780.01634020067,122
2021-04-28,6004100008,1,1780.01634020067,122
2021-04-28,6004010357,9,1192.255,122
2021-04-28,6004010364,6,3132.77136745167,122
2021-04-28,6004010357,7,1192.255,122
2021-04-28,6004020418,1,920.950714285714,122
2021-04-28,6004020918,1,2270.12616139725,122
2021-04-28,6004020920,1,2326.87400898298,122
2021-04-28,6004020921,1,2398.6630671797,122
2021-04-28,6004020922,1,2384.69,122
2021-04-28,6004020847,2,2232.90325713892,122
2021-04-28,6004020622,1,383.572,122
2021-04-28,6004010256,1,1303.85929619082,122
2021-04-28,6004010256,1,1303.85929619082,122
2021-04-28,6004010256,1,1303.85929619082,122
2021-04-28,6004010256,1,1334.11753742177,122
2021-04-28,6004010256,5,1303.85929619082,122
2021-04-28,6004021156,2,3371.76866666667,122
2021-04-28,6004010229,1,1198.4406,122
2021-04-28,6004010289,4,540.069382082998,122
2021-04-29,6004021156,2,3371.76866666667,122
2021-04-29,6004020656,6,69.6635710066324,122
2021-04-29,6004020790,2,6844.99608172854,122
2021-04-29,6004020824,2,6907.29468579241,122
2021-04-29,6004020826,3,5780.62425502013,122
2021-04-29,6004020827,2,5988.38911972666,122
2021-04-29,6004020923,4,6672.74421102572,122
2021-04-29,6004020977,1,6607.97754688105,122
2021-04-29,6004021096,3,4559.78106148164,122
2021-04-29,6004021156,2,3371.76866666667,122
2021-04-29,6004020371,2,1057.6,122
2021-04-29,6004020371,1,1057.6,122
2021-04-29,6004020717,1,2274.2475,122
2021-04-29,6004020897,4,2292.846,122
2021-04-29,6004020905,1,4424.93833333333,122
2021-04-29,6004021156,8,3629.06371428571,122
2021-04-29,6004021156,20,3629.06371428571,122
2021-04-29,6004021158,2,3192.95929728129,122
2021-04-29,6004100008,1,1779.203125,122
2021-04-29,6004020374,1,263.108832237807,122
2021-04-29,6004020375,1,311.379835923048,122
2021-04-29,6004020502,1,289.877794910858,122
2021-04-29,6004020715,1,1024.96057414888,122
2021-04-30,6004020922,1,2384.68666666667,122
2021-04-30,6004021061,1,1087.15,122
2021-04-30,6004020374,2,263.108832237807,122
2021-04-30,6004020503,2,218.787251085978,122
2021-04-30,6004020503,1,218.787251085978,122
2021-04-30,6004010256,2,1303.85929619082,122
2021-04-30,6004010256,1,1303.85929619082,122
2021-04-30,6004010256,1,1303.85929619082,122
2021-04-30,6004020905,1,4424.99,122
2021-04-30,6004020905,1,4424.99,122
2021-04-30,6004010257,1,1229.11342352524,122
2021-04-30,6004010364,1,3132.77136745167,122
2021-04-30,6004020656,1,69.6635710066324,122
2021-04-30,6004020786,1,6339.35577397591,122
2021-04-30,6004020867,1,2256.0924555704,122
2021-04-30,6004020887,1,2246.66005056506,122
2021-04-30,6004020905,1,4424.97615968917,122
2021-04-30,6004100008,1,1780.01634020067,122
2021-04-30,6004020900,1,6327.67208333333,122
2021-04-30,6004020900,1,6327.67208333333,122
2021-04-30,6004020900,1,6327.67208333333,122
2021-04-30,6004020900,1,6327.67208333333,122
2021-04-30,6004020703,2,2069.562,122
2021-04-30,6004020717,2,2274.2475,122
2021-04-30,6004020061,1,2459.546,122
2021-05-06,6004020417,1,557.934126182124,123
2021-05-06,6004020859,1,2818.0768525429,123
2021-05-06,6004020918,1,2312.87928571429,123
2021-05-06,6004020849,1,2955.99082146756,123
2021-05-06,6004010325,7,1601.22610303359,123
2021-05-06,6004010331,23,928.766799389576,123
2021-05-06,6004020418,1,920.951,123
2021-05-06,6004020481,2,3594.54656357821,123
2021-05-06,6004020481,2,3594.54656357821,123
2021-05-06,6004020481,4,3586.55,123
2021-05-06,6004020481,2,3586.55,123
2021-05-06,6004020072,1,115.663112692688,123
2021-05-06,6004020141,2,218.522943402508,123
2021-05-06,6004020493,1,720.745187477825,123
2021-05-06,6004020505,1,825.746181457328,123
2021-05-06,6004020656,4,69.6635710066324,123
2021-05-06,6004020900,2,6327.63833463628,123
2021-05-06,6004020905,2,4424.97615968917,123
2021-05-06,6004020905,1,4424.97615968917,123
2021-05-06,6004021096,3,4559.78106148164,123
2021-05-06,6004021096,4,4559.78106148164,123
2021-05-06,6004021097,2,4560.42456891607,123
2021-05-06,6004021112,2,6914.0880290978,123
2021-05-06,6004010321,1,291.097389830508,123
2021-05-06,6004010321,1,291.097389830508,123
2021-05-06,6004020969,1,6935.90857142857,123
2021-05-06,6004020976,1,6382.56666666667,123
2021-05-06,6004020785,1,6675.53909090909,123
2021-05-06,6004021097,2,4609.9775,123
2021-05-07,6004010256,1,1334.11753742177,123
2021-05-07,6004010256,1,1334.11753742177,123
2021-05-07,6004010256,1,1303.85929619082,123
2021-05-07,6004021055,11,1039.0074,123
2021-05-07,6004021055,10,1039.0074,123
2021-05-07,6004021057,3,1047.78655172414,123
2021-05-07,6004020622,2,359.15,123
2021-05-07,6004020973,1,4802.00683413202,123
2021-05-07,6004020973,1,4802.00683413202,123
2021-05-07,6004021111,1,6378.9,123
2021-05-07,6004021111,1,6378.9,123
2021-05-07,6004020973,1,4802.00683413202,123
2021-05-07,6004020973,1,4802.00683413202,123
2021-05-07,6004020973,1,4802.00683413202,123
2021-05-07,6004021111,1,6927.88536226622,123
2021-05-07,6004021111,1,6927.88536226622,123
2021-05-07,6004021111,1,6927.88536226622,123
2021-05-07,6004020979,1,6320.55438955661,123
2021-05-07,6004021055,2,1039.0074,123
2021-05-07,6004021055,1,1063.02171210524,123
2021-05-07,6004021057,1,1047.78655172414,123
2021-05-07,6004021097,2,4473.913,123
2021-05-07,6004020072,1,115.663112692688,123
2021-05-07,6004020141,2,218.522943402508,123
2021-05-07,6004020493,1,720.745187477825,123
2021-05-07,6004020505,2,825.746181457328,123
2021-05-07,6004020656,2,69.6635710066324,123
2021-05-07,6004020759,2,6917.98999611227,123
2021-05-07,6004020905,1,4424.97615968917,123
2021-05-07,6004021112,1,6914.0880290978,123
2021-05-07,6004020072,1,115.663112692688,123
2021-05-07,6004020141,2,218.522943402508,123
2021-05-07,6004020493,1,720.745187477825,123
2021-05-07,6004020505,2,825.746181457328,123
2021-05-07,6004020656,2,69.6635710066324,123
2021-05-07,6004020759,2,6917.98999611227,123
2021-05-07,6004020905,1,4424.97615968917,123
2021-05-07,6004021112,1,6914.0880290978,123
2021-05-07,6004010257,1,1222.90793815166,123
2021-05-07,6004010255,1,1331.79411627434,123
2021-05-07,6004021055,1,1063.02171210524,123
2021-05-07,6004020418,1,920.950714285714,123
2021-05-07,6004020887,1,2249.765,123
2021-05-07,6004021055,12,1039.0074,123
2021-05-07,6004021055,15,1039.0074,123
2021-05-07,6004021057,2,1047.78655172414,123
2021-05-07,6004021057,2,1047.78655172414,123
2021-05-08,6004020971,2,7768.77862446839,123
2021-05-08,6004010203,1,1010.6735,123
2021-05-08,6004020072,2,115.663112692688,123
2021-05-08,6004020505,1,825.746181457328,123
2021-05-08,6004020656,2,69.6635710066324,123
2021-05-08,6004020847,1,2232.90325713892,123
2021-05-08,6004020847,1,2232.90325713892,123
2021-05-08,6004020848,1,3591.3605379776,123
2021-05-08,6004020849,1,2955.99082146756,123
2021-05-08,6004020849,1,2955.99082146756,123
2021-05-08,6004020859,1,2818.0768525429,123
2021-05-08,6004020900,1,6327.63833463628,123
2021-05-08,6004020905,1,4424.97615968917,123
2021-05-08,6004020921,2,2398.6630671797,123
2021-05-08,6004020921,2,2398.6630671797,123
2021-05-08,6004021032,1,3372.51899717844,123
2021-05-08,6004021032,1,3372.51899717844,123
2021-05-08,6004021061,2,1087.15,123
2021-05-08,6004021158,1,3192.95929728129,123
2021-05-08,6004021158,1,3192.95929728129,123
2021-05-08,6004100008,6,1780.01634020067,123
2021-05-08,6004020418,1,922.891174043585,123
2021-05-08,6004020418,1,922.891174043585,123
2021-05-08,6004010357,15,1192.255,123
2021-05-08,6004020810,2,6969.25303295098,123
2021-05-08,6004020969,2,6927.22301620865,123
2021-05-08,6004010256,1,1303.85929619082,123
2021-05-08,6004010255,2,1322.166,123
2021-05-08,6004010255,2,1322.166,123
2021-05-08,6004010255,1,1331.79411627434,123
2021-05-08,6004010256,1,1303.85929619082,123
2021-05-08,6004020810,1,7449.30928571429,123
2021-05-08,6004020810,1,7494.65166666667,123
2021-05-10,6004020768,2,6435.10078501062,124
2021-05-10,6004020768,2,6435.10078501062,124
2021-05-10,6004020375,1,311.379835923048,124
2021-05-10,6004020375,1,311.379835923048,124
2021-05-10,6004020715,1,1024.96057414888,124
2021-05-10,6004020715,1,1024.96057414888,124
2021-05-10,6004010203,2,1010.6735,124
2021-05-10,6004020905,1,4424.99,124
2021-05-10,6004021156,1,3790.352,124
2021-05-10,6004021156,1,3790.352,124
2021-05-10,6004020918,1,2270.12616139725,124
2021-05-10,6004010254,2,1129.29847286626,124
2021-05-10,6004010256,1,1303.85929619082,124
2021-05-10,6004010256,1,1303.85929619082,124
2021-05-10,6004010257,2,1229.11342352524,124
2021-05-10,6004010215,16,651.79,124
2021-05-10,6004010174,3,928.260282031041,124
2021-05-10,6004010174,8,785.26675,124
2021-05-10,6004010174,1,1309.1185,124
2021-05-10,6004010174,2,1309.1185,124
2021-05-10,6004010281,1,987.2095,124
2021-05-10,6004020714,2,549.628333333333,124
2021-05-10,6004020375,1,311.379835923048,124
2021-05-10,6004020503,2,218.787251085978,124
2021-05-10,6004020503,1,218.787251085978,124
2021-05-10,6004020503,1,218.787251085978,124
2021-05-10,6004020503,1,218.787251085978,124
2021-05-10,6004020503,1,218.787251085978,124
2021-05-10,6004020504,1,3664.59829482201,124
2021-05-10,6004020622,2,365.605152201093,124
2021-05-10,6004020714,1,549.883177004306,124
2021-05-10,6004020840,1,699.228227455682,124
2021-05-10,6004020841,3,171.417609363049,124
2021-05-11,6004020859,2,2818.0768525429,124
2021-05-11,6004020859,2,2818.0768525429,124
2021-05-11,6004010257,2,1222.90793815166,124
2021-05-11,6004020622,2,359.15,124
2021-05-11,6004100008,2,1779.203125,124
2021-05-11,6004020856,1,2930.6,124
2021-05-11,6004021056,26,994.101777777778,124
2021-05-11,6004021058,4,1003.05066666667,124
2021-05-11,6004021055,6,1039.0074,124
2021-05-11,6004021057,1,1047.78655172414,124
2021-05-11,6004021061,1,1087.15,124
2021-05-11,6004010255,1,1331.79411627434,124
2021-05-11,6004010257,1,1222.90793815166,124
2021-05-11,6004010257,3,1222.90793815166,124
2021-05-11,6004021056,9,994.1,124
2021-05-11,6004021056,6,994.1,124
2021-05-11,6004021058,8,1005.18833333333,124
2021-05-11,6004021058,2,1005.18833333333,124
2021-05-11,6004010255,1,1371.3700545128,124
2021-05-11,6004010364,2,3132.77136745167,124
2021-05-12,6004010280,1,1716.52,124
2021-05-12,6004021057,1,1047.78655172414,124
2021-05-12,6004020370,1,1489.89751491386,124
2021-05-12,6004020847,1,2232.90325713892,124
2021-05-12,6004020863,1,2486.61666489843,124
2021-05-12,6004020921,2,2395.40464227053,124
2021-05-12,6004020374,2,263.108832237807,124
2021-05-12,6004020374,2,263.108832237807,124
2021-05-12,6004020375,2,311.379835923048,124
2021-05-12,6004020375,1,311.379835923048,124
2021-05-12,6004020503,2,218.787251085978,124
2021-05-12,6004020503,1,218.787251085978,124
2021-05-12,6004020503,1,218.787251085978,124
2021-05-12,6004020503,1,218.787251085978,124
2021-05-12,6004020503,2,218.787251085978,124
2021-05-12,6004020503,1,218.787251085978,124
2021-05-12,6004020504,1,3664.59829482201,124
2021-05-12,6004020714,1,549.883177004306,124
2021-05-12,6004010257,1,1229.11342352524,124
2021-05-12,6004010316,1,2232.0525,124
2021-05-12,6004010321,200,291.09739721946,124
2021-05-12,6004010217,1,942.95068160509,124
2021-05-12,6004010256,4,1303.85929619082,124
2021-05-12,6004010372,30,1791.9682,124
2021-05-12,6004010372,50,1791.9682,124
2021-05-12,6004010372,50,1791.9682,124
2021-05-12,6004021055,4,1038.2252,124
2021-05-12,6004021056,2,994.1,124
2021-05-12,6004021057,1,1049.34566666667,124
2021-05-12,6004021057,1,1049.34566666667,124
2021-05-12,6004021058,1,1005.18833333333,124
2021-05-12,6004010372,50,1791.9682,124
2021-05-12,6004021055,12,1038.2252,124
2021-05-12,6004010255,2,1322.166,124
2021-05-12,6004010255,2,1334.56381484869,124
2021-05-12,6004010255,2,1322.166,124
2021-05-12,6004010256,1,1303.85929619082,124
2021-05-12,6004010256,2,1303.85929619082,124
2021-05-13,6004020918,11,2318.37,124
2021-05-13,6004020922,4,2384.68666666667,124
2021-05-13,6004100008,2,1779.203125,124
2021-05-13,6004021156,1,3371.76844770376,124
2021-05-13,6004020859,1,2820.36571428571,124
2021-05-13,6004020905,1,4424.99,124
2021-05-13,6004021055,18,1038.2252,124
2021-05-13,6004021055,1,1038.2252,124
2021-05-13,6004021057,2,1049.34566666667,124
2021-05-14,6004020900,1,6327.63833463628,124
2021-05-14,6004021112,2,6805.72135632905,124
2021-05-14,6004020768,2,6435.10078501062,124
2021-05-14,6004010256,1,1303.85929619082,124
2021-05-14,6004010255,2,1322.166,124
2021-05-14,6004010255,2,1334.56381484869,124
2021-05-14,6004020821,1,3166.72293227705,124
2021-05-14,6004021037,1,463.638333333333,124
